customer_id,current_logins,current_feature_usage,current_session_mins,current_api_calls,current_support_tickets,login_trend_3w,feature_trend_3w,session_trend_3w,api_trend_3w,avg_logins_4w,avg_session_4w,avg_api_4w,total_tickets_4w,login_volatility,session_volatility,total_weeks,plan,industry,monthly_revenue,nps_score,feature_adoption_rate,churned,plan_encoded,industry_encoded,churn_probability,risk_level
CUST10543,4,1,22,157,0,0.0,0.333,-0.333,24.0,4.5,22.75,99.5,1,0.577,4.113,24,starter,edtech,999,1,0.76,False,3,1,0.0060138796,Low
CUST10544,4,5,23,58,0,0.333,-0.667,2.0,-16.0,4.5,22.5,88.75,0,1.291,3.873,36,pro,saas,7999,6,0.49,False,2,5,0.0597264,Low
CUST10545,7,5,20,103,0,0.0,1.333,-3.333,18.333,5.5,22.75,85.75,0,1.915,4.856,4,starter,fintech,999,9,0.13,False,3,2,0.0027912012,Low
CUST10546,9,3,23,107,0,0.667,0.333,-4.333,-0.667,7.75,29.5,76.0,0,0.957,5.686,26,starter,fintech,999,6,0.86,False,3,2,0.0043640765,Low
CUST10547,4,10,34,130,0,-0.333,0.0,3.0,10.333,5.0,29.5,103.0,1,0.816,3.873,13,pro,ecommerce,7999,8,0.59,False,2,0,0.00083405647,Low
CUST10548,3,6,33,49,0,-0.667,-0.667,3.333,5.667,5.25,26.0,59.75,0,2.63,4.761,44,growth,saas,2999,4,0.63,False,1,5,0.011949377,Low
CUST10549,3,3,14,94,1,0.0,-1.0,-1.333,-15.0,5.5,20.75,103.75,2,2.887,6.076,19,growth,saas,2999,7,0.55,False,1,5,0.08715709,Low
CUST10550,5,2,2,54,0,-1.0,-0.333,-1.0,-25.0,6.0,13.5,98.25,0,1.414,12.179,51,starter,edtech,999,6,0.93,False,3,1,0.08219876,Low
CUST10551,2,1,6,66,1,0.0,-1.333,-4.667,-13.333,2.5,20.5,78.5,1,1.0,10.878,15,starter,saas,999,7,0.83,True,3,5,0.99956316,High
CUST10552,4,3,4,72,0,-1.333,-0.333,-10.0,-6.333,5.0,18.5,87.75,0,2.16,14.731,51,growth,fintech,2999,4,0.81,False,1,2,0.21381629,Low
CUST10553,5,0,14,107,0,0.333,0.0,-7.667,0.0,4.75,22.5,78.25,0,0.5,10.214,8,starter,edtech,999,2,0.73,True,3,1,0.95973235,High
CUST10554,5,5,21,93,0,0.333,1.667,-7.667,-6.0,5.75,24.75,103.25,0,1.708,14.175,19,growth,edtech,2999,8,0.76,False,1,1,0.012776985,Low
CUST10555,4,12,25,68,0,-0.333,0.667,-2.667,-6.0,5.25,26.5,65.0,0,0.957,4.435,28,pro,fintech,7999,8,0.26,False,2,2,0.07565467,Low
CUST10556,5,2,5,72,1,0.0,0.667,-10.333,-9.0,4.25,19.0,77.0,3,0.957,19.166,32,starter,logistics,999,8,0.42,True,3,4,0.98346347,High
CUST10557,3,0,16,121,0,-1.333,0.0,0.0,13.0,3.75,15.25,101.25,1,2.217,1.5,50,starter,logistics,999,6,0.81,False,3,4,0.08756257,Low
CUST10558,2,18,23,114,0,-0.333,2.0,0.333,17.0,3.75,21.25,101.0,1,1.5,3.594,8,enterprise,healthtech,19999,2,0.33,False,0,3,0.042179246,Low
CUST10559,4,0,23,88,0,0.0,0.0,-4.333,-17.0,4.0,23.5,96.0,0,0.816,8.963,38,starter,logistics,999,6,0.93,True,3,4,0.93345416,High
CUST10560,5,0,18,90,0,-0.333,0.0,0.0,2.667,4.75,21.25,75.75,1,1.258,3.775,41,starter,fintech,999,9,0.58,True,3,2,0.9919143,High
CUST10561,3,15,34,85,0,-1.0,-0.667,6.667,0.0,5.5,21.5,94.25,0,1.732,9.256,29,enterprise,healthtech,19999,1,0.52,False,0,3,0.024463939,Low
CUST10562,2,0,14,68,1,-0.667,0.0,-6.667,-16.333,3.25,21.25,91.75,2,1.5,8.846,8,growth,saas,2999,3,0.64,True,1,5,0.9993111,High
CUST10563,6,8,10,123,0,1.0,-0.333,-4.667,15.667,4.0,23.0,91.5,0,1.414,13.904,11,pro,healthtech,7999,2,0.31,False,2,3,0.0065399962,Low
CUST10564,2,7,20,35,0,-0.667,0.333,1.667,-17.667,4.25,18.25,63.0,0,1.708,2.363,47,pro,saas,7999,5,0.34,True,2,5,0.97102904,High
CUST10565,6,4,31,106,0,0.667,0.667,2.333,-18.333,5.5,28.75,108.25,0,1.0,4.031,11,starter,edtech,999,1,0.52,False,3,1,0.00039697046,Low
CUST10566,4,9,37,73,0,0.333,0.0,7.0,-13.0,5.25,26.0,104.75,1,2.217,10.551,7,pro,saas,7999,4,1.0,False,2,5,0.011228222,Low
CUST10567,6,3,21,109,0,1.667,1.0,-2.333,0.333,5.25,19.75,116.75,0,3.304,13.72,13,growth,saas,2999,7,0.59,False,1,5,0.0012788257,Low
CUST10568,6,4,14,26,0,0.0,1.333,-7.0,-31.0,4.75,30.75,92.5,0,1.5,11.471,37,starter,logistics,999,3,0.62,False,3,4,0.010075642,Low
CUST10569,4,16,20,108,0,-0.333,-0.333,0.667,10.333,4.75,21.5,100.5,1,0.5,3.873,37,enterprise,edtech,19999,8,0.16,False,0,1,0.0037322612,Low
CUST10570,6,2,22,88,0,0.667,-1.0,-1.667,-17.333,5.0,21.75,98.75,0,1.155,5.56,6,starter,fintech,999,6,0.45,False,3,2,0.03373454,Low
CUST10571,0,2,30,85,1,-1.667,-1.333,-3.333,15.667,2.5,28.75,82.5,1,2.082,9.845,10,growth,saas,2999,7,0.35,True,1,5,0.98710084,High
CUST10572,6,0,29,110,0,0.0,-1.0,-3.0,0.667,4.75,31.0,101.75,1,1.5,4.69,12,starter,logistics,999,8,0.7,False,3,4,0.050069004,Low
CUST10573,9,3,13,87,0,1.333,0.0,-6.0,8.667,6.75,24.75,90.75,0,2.062,8.808,5,starter,edtech,999,1,0.98,False,3,1,0.018471742,Low
CUST10574,3,5,23,76,0,-1.0,0.667,-1.0,-2.667,3.75,24.25,80.5,0,1.5,1.5,10,growth,logistics,2999,1,0.75,True,1,4,0.9721173,High
CUST10575,5,1,26,126,0,-0.333,0.0,-3.0,15.0,5.5,24.25,93.0,0,1.291,8.461,24,starter,edtech,999,3,0.93,False,3,1,0.0029757072,Low
CUST10576,4,14,17,110,0,-0.333,-0.333,-3.667,-6.0,5.25,23.0,106.0,0,1.258,8.981,51,enterprise,logistics,19999,10,0.44,False,0,4,0.006392099,Low
CUST10577,9,1,19,24,1,1.0,-0.333,0.0,-0.667,5.5,24.5,66.25,1,2.646,9.11,38,starter,fintech,999,9,0.28,False,3,2,0.044574644,Low
CUST10578,5,2,22,78,0,-0.333,-0.667,-0.667,7.333,4.5,21.75,88.75,0,1.732,3.304,19,starter,ecommerce,999,8,0.37,False,3,0,0.50015116,Medium
CUST10579,3,4,25,75,0,-1.0,-1.333,-2.333,-5.333,4.75,25.75,83.0,0,1.5,7.805,4,pro,fintech,7999,6,0.5,False,2,2,0.62155294,High
CUST10580,4,5,43,80,0,1.0,-1.0,5.667,2.333,2.5,28.5,76.25,0,1.291,10.214,11,growth,logistics,2999,2,0.4,False,1,4,0.08712153,Low
CUST10581,4,4,23,98,0,-1.0,0.333,-0.333,-11.333,6.75,23.75,121.0,1,2.062,9.811,15,growth,saas,2999,4,0.64,False,1,5,0.009318848,Low
CUST10582,2,3,3,114,0,-1.333,-0.667,-9.667,7.667,3.75,17.25,91.25,1,1.708,12.093,40,starter,healthtech,999,8,0.34,True,3,3,0.9952266,High
CUST10583,2,2,30,132,0,-1.667,0.667,0.333,13.333,4.75,22.5,102.5,2,2.062,10.661,24,starter,edtech,999,10,0.98,True,3,1,0.90541553,High
CUST10584,4,0,20,61,1,0.0,-1.333,-5.0,12.0,3.5,22.75,62.75,1,0.577,8.261,44,growth,healthtech,2999,1,0.12,True,1,3,0.9958443,High
CUST10585,3,1,22,77,0,-0.667,-1.667,1.667,-0.667,4.0,21.75,70.75,2,1.826,4.646,30,starter,healthtech,999,10,0.67,True,3,3,0.9956182,High
CUST10586,4,3,22,122,1,-0.333,1.0,2.333,4.667,4.75,20.0,102.75,2,0.957,3.916,20,starter,logistics,999,7,0.17,True,3,4,0.86863995,High
CUST10587,3,1,14,119,0,1.0,-1.0,-4.667,9.333,2.5,19.5,92.25,0,2.082,6.191,7,starter,healthtech,999,1,0.78,True,3,3,0.9823919,High
CUST10588,4,0,17,118,0,0.0,-1.333,-4.0,9.0,4.75,18.75,94.25,0,1.5,7.042,49,growth,edtech,2999,1,0.87,True,1,1,0.9501975,High
CUST10589,5,3,32,77,0,0.333,-0.667,-1.333,4.667,5.0,25.5,100.75,0,0.816,11.091,10,growth,logistics,2999,8,0.91,False,1,4,0.021926375,Low
CUST10590,7,8,12,152,1,0.0,0.667,-5.0,21.0,5.0,22.25,114.75,1,2.309,7.632,40,pro,ecommerce,7999,5,0.89,False,2,0,0.00036527734,Low
CUST10591,3,0,21,74,0,-1.0,0.0,-3.333,-5.667,4.75,22.25,75.5,0,1.5,6.292,16,starter,healthtech,999,2,0.66,True,3,3,0.994766,High
CUST10592,7,7,22,71,0,1.333,-0.667,0.333,-30.333,5.25,24.25,121.75,0,1.708,5.188,44,pro,logistics,7999,1,0.93,False,2,4,0.001021766,Low
CUST10593,4,9,22,100,0,0.0,1.0,2.0,7.667,4.0,19.5,79.75,1,0.816,7.0,19,pro,fintech,7999,1,0.78,False,2,2,0.43291625,Medium
CUST10594,0,4,9,62,0,-1.667,1.333,-5.667,-12.0,2.25,15.25,67.75,1,2.062,8.461,16,starter,fintech,999,6,0.36,True,3,2,0.999798,High
CUST10595,6,15,23,119,0,0.667,0.667,-0.333,12.0,4.5,25.0,96.0,0,1.291,1.826,17,enterprise,logistics,19999,10,0.34,False,0,4,0.0005201736,Low
CUST10596,3,4,8,60,1,-0.667,0.0,-4.0,-3.333,4.75,14.5,70.25,3,1.708,5.508,22,growth,logistics,2999,7,0.15,True,1,4,0.99848866,High
CUST10597,5,12,13,66,0,-1.0,0.333,-3.667,-14.667,5.25,22.5,109.0,1,2.062,7.047,42,pro,ecommerce,7999,7,0.91,False,2,0,0.026439428,Low
CUST10598,2,0,13,94,0,-1.0,0.0,-5.0,-18.333,5.25,27.75,110.75,1,2.5,11.147,44,starter,ecommerce,999,9,0.61,True,3,0,0.93631685,High
CUST10599,1,2,16,52,1,-1.667,0.333,2.0,-14.667,4.0,16.75,85.5,2,2.16,5.123,50,starter,logistics,999,6,0.92,True,3,4,0.9857146,High
CUST10600,7,2,17,90,0,0.333,-1.0,-2.667,-26.0,6.25,24.25,120.5,0,0.957,7.274,47,starter,edtech,999,8,0.48,False,3,1,0.0032191991,Low
CUST10601,1,0,10,88,1,-0.333,-0.333,-3.333,0.0,3.25,19.0,82.5,1,2.062,11.576,36,starter,logistics,999,1,0.67,True,3,4,0.9997186,High
CUST10602,3,3,20,78,0,-0.667,-0.333,1.0,4.667,3.25,17.75,81.75,2,1.258,1.708,44,growth,logistics,2999,4,0.36,True,1,4,0.9864681,High
CUST10603,7,4,29,92,0,0.667,0.0,1.0,-6.667,5.25,24.25,113.75,2,1.708,6.946,24,growth,edtech,2999,8,0.38,False,1,1,0.008462423,Low
CUST10604,4,1,18,147,0,0.0,-0.667,-3.0,23.667,4.0,26.5,116.25,0,0.0,7.937,23,starter,logistics,999,10,0.88,False,3,4,0.00016611765,Low
CUST10605,5,6,24,88,0,0.0,0.333,-0.333,6.667,4.75,28.75,81.25,0,0.5,5.5,40,growth,edtech,2999,5,0.37,False,1,1,0.0057511325,Low
CUST10606,2,0,27,122,0,-1.667,-1.0,-1.0,21.333,4.75,27.5,87.75,0,2.217,8.737,23,starter,logistics,999,8,0.38,False,3,4,0.055739243,Low
CUST10607,6,2,8,113,0,0.667,-0.667,-4.667,10.0,4.75,25.0,97.5,0,0.957,12.884,11,starter,fintech,999,6,0.52,False,3,2,0.031126369,Low
CUST10608,7,4,0,130,0,1.0,0.667,-9.333,16.0,5.75,18.75,108.75,0,1.5,12.997,17,starter,logistics,999,8,0.69,False,3,4,0.0006633489,Low
CUST10609,6,4,15,145,0,1.0,-0.667,-2.0,-5.333,4.25,19.5,114.5,0,1.258,6.455,45,growth,healthtech,2999,4,0.17,False,1,3,0.0057070223,Low
CUST10610,5,1,25,98,0,-0.333,-1.333,-2.0,5.0,4.75,35.25,103.5,0,1.258,8.958,25,starter,healthtech,999,3,0.65,False,3,3,0.0094432905,Low
CUST10611,5,1,31,146,0,0.333,0.0,-1.667,19.333,4.5,30.75,102.0,0,0.577,3.862,16,starter,saas,999,7,0.47,False,3,5,0.00015262522,Low
CUST10612,4,17,12,154,0,0.333,1.0,-2.0,29.0,4.25,27.5,99.25,0,1.258,14.844,48,enterprise,healthtech,19999,8,0.32,False,0,3,0.0003799275,Low
CUST10613,4,4,18,118,0,0.0,0.0,-3.667,20.333,5.0,22.0,85.0,0,2.0,13.54,43,growth,healthtech,2999,10,0.21,False,1,3,0.052800868,Low
CUST10614,7,2,32,118,0,1.333,-0.333,2.667,-1.667,5.25,24.5,105.0,0,1.708,6.608,44,starter,fintech,999,9,0.74,False,3,2,0.002919462,Low
CUST10615,7,14,25,123,0,0.0,0.333,-1.0,-1.0,6.0,25.5,104.25,0,2.708,4.041,9,enterprise,fintech,19999,8,0.45,False,0,2,0.0013431131,Low
CUST10616,4,0,12,52,1,-0.667,-0.333,-5.0,-6.0,4.25,13.5,83.0,1,1.258,9.469,23,starter,ecommerce,999,9,0.5,True,3,0,0.99755836,High
CUST10617,7,6,22,97,0,0.667,0.667,-0.667,-19.0,4.75,19.5,119.5,0,2.062,5.26,49,growth,fintech,2999,4,0.32,False,1,2,0.006585175,Low
CUST10618,6,12,34,116,1,0.333,-0.667,-0.667,6.333,5.25,30.25,98.75,1,0.5,6.238,10,enterprise,saas,19999,8,0.37,False,0,5,0.000591303,Low
CUST10619,4,3,29,110,0,-1.0,0.333,0.333,26.333,6.0,31.75,95.25,1,2.449,3.862,25,starter,healthtech,999,3,0.28,False,3,3,0.004210345,Low
CUST10620,5,4,20,116,0,-0.667,0.333,-1.0,14.667,5.0,23.25,113.0,0,1.633,4.717,51,growth,fintech,2999,4,0.75,False,1,2,0.0019148954,Low
CUST10621,7,2,28,103,0,0.333,-1.0,4.667,2.333,5.5,20.5,117.5,0,2.38,5.972,32,starter,edtech,999,7,1.0,False,3,1,0.00077857147,Low
CUST10622,6,0,22,153,0,0.0,0.0,-2.0,14.0,5.25,22.25,129.75,0,0.957,4.5,42,starter,ecommerce,999,5,0.79,False,3,0,0.00034198846,Low
CUST10623,5,6,21,51,0,1.0,-1.0,0.0,-6.333,2.75,23.25,68.75,0,1.708,9.743,7,growth,edtech,2999,7,0.31,True,1,1,0.99110764,High
CUST10624,6,17,22,142,0,1.333,0.333,-0.333,1.667,5.75,22.75,115.5,0,2.63,3.304,47,enterprise,logistics,19999,9,0.22,False,0,4,0.000661121,Low
CUST10625,4,0,39,75,0,-0.667,-1.0,3.667,-4.667,3.25,27.0,87.75,2,2.5,13.441,52,starter,saas,999,5,0.32,True,3,5,0.9387841,High
CUST10626,4,0,20,33,0,0.0,-0.333,-0.333,-15.333,4.5,20.25,59.5,1,1.0,6.551,23,starter,edtech,999,2,0.39,True,3,1,0.9925774,High
CUST10627,2,4,28,79,0,-0.667,-0.667,-1.333,-13.0,2.75,29.25,84.75,2,0.957,7.974,24,growth,saas,2999,6,0.68,True,1,5,0.98543566,High
CUST10628,6,5,23,162,1,1.333,0.333,1.333,18.667,4.75,16.5,115.5,1,1.893,6.351,42,starter,fintech,999,5,0.48,False,3,2,0.0016761067,Low
CUST10629,2,4,22,67,0,-0.667,0.0,2.0,-8.333,3.25,23.75,81.5,1,2.217,6.652,46,growth,edtech,2999,5,0.29,True,1,1,0.998698,High
CUST10630,5,13,29,114,0,0.333,0.333,3.667,-10.667,6.25,28.25,111.25,1,2.217,11.442,13,enterprise,healthtech,19999,3,0.3,False,0,3,0.008496182,Low
CUST10631,5,13,23,55,1,-0.333,-0.333,-1.667,-3.0,5.0,23.5,65.75,2,0.816,3.109,6,enterprise,edtech,19999,4,0.36,True,0,1,0.9771638,High
CUST10632,4,0,25,66,1,0.667,-1.0,1.0,-4.667,3.75,22.75,67.25,4,1.258,2.217,33,starter,logistics,999,6,0.22,True,3,4,0.99553156,High
CUST10633,7,3,31,75,0,1.0,-0.333,1.667,1.0,6.0,23.0,106.75,0,1.414,9.055,20,growth,healthtech,2999,4,0.93,False,1,3,0.0012261233,Low
CUST10634,3,6,28,78,0,-1.0,-0.667,-2.0,-12.333,5.0,24.25,99.25,0,1.826,8.655,26,growth,ecommerce,2999,3,0.39,False,1,0,0.13240027,Low
CUST10635,6,7,46,68,0,-0.333,1.333,2.333,-27.0,5.75,34.5,119.75,0,1.258,10.344,23,growth,logistics,2999,10,0.97,False,1,4,0.00045564046,Low
CUST10636,5,3,26,108,0,1.333,0.333,-1.667,25.333,4.75,24.0,93.0,0,3.304,8.287,42,starter,ecommerce,999,5,0.67,False,3,0,0.009043851,Low
CUST10637,5,0,17,131,0,0.333,-0.667,-4.333,14.333,5.25,23.5,105.75,0,1.258,6.952,52,starter,logistics,999,8,0.21,False,3,4,0.005474667,Low
CUST10638,5,1,19,82,0,0.333,0.0,1.0,-2.333,3.25,14.25,92.25,1,2.217,7.632,12,starter,ecommerce,999,2,0.98,True,3,0,0.99915314,High
CUST10639,5,14,25,99,0,-0.333,0.667,6.0,9.333,5.5,22.5,65.5,0,0.577,11.0,41,enterprise,saas,19999,1,0.45,False,0,5,0.013020747,Low
CUST10640,4,5,21,141,0,-0.333,0.0,-2.333,7.0,4.0,22.25,106.25,0,0.816,11.295,23,growth,saas,2999,2,0.2,False,1,5,0.0073037874,Low
CUST10641,5,7,19,83,0,0.667,0.0,0.333,1.0,5.0,19.5,101.0,0,1.414,2.38,20,pro,fintech,7999,4,0.78,False,2,2,0.078876644,Low
CUST10642,6,10,23,103,1,-0.667,1.333,-1.667,28.667,5.25,30.75,93.75,3,2.217,6.602,33,pro,edtech,7999,3,0.48,False,2,1,0.0004525768,Low
CUST10643,5,11,22,39,0,0.667,1.333,-1.333,-21.333,4.0,23.5,77.0,1,1.155,3.697,44,pro,ecommerce,7999,8,0.3,False,2,0,0.01981189,Low
CUST10644,6,5,24,111,0,-0.667,0.333,-3.0,10.0,5.75,25.0,77.75,0,1.708,5.598,23,starter,healthtech,999,7,0.51,False,3,3,0.04252559,Low
CUST10645,7,4,40,89,0,1.0,0.333,5.667,-18.667,5.75,25.75,131.0,1,1.5,11.177,6,growth,fintech,2999,9,0.74,False,1,2,0.0015116215,Low
CUST10646,3,2,22,82,0,-1.0,-1.333,-3.0,-8.667,4.0,25.0,98.0,2,2.449,6.055,27,growth,healthtech,2999,4,0.43,False,1,3,0.35106578,Medium
CUST10647,5,2,7,69,0,0.667,0.0,0.0,-8.333,4.5,16.0,88.5,0,1.0,10.52,10,starter,saas,999,8,0.95,True,3,5,0.93275344,High
CUST10648,1,4,17,78,0,-1.0,-1.0,-5.0,3.0,3.5,22.25,78.25,1,2.646,13.226,32,growth,ecommerce,2999,4,0.92,True,1,0,0.99669147,High
CUST10649,4,1,17,71,0,0.333,-0.333,-5.0,-21.0,3.5,29.0,88.25,2,0.577,8.042,28,starter,healthtech,999,4,0.18,True,3,3,0.9217254,High
CUST10650,6,0,26,90,0,0.333,-0.667,2.333,4.333,4.5,20.75,74.25,1,1.291,4.787,36,starter,ecommerce,999,8,0.46,True,3,0,0.9742072,High
CUST10651,6,2,42,105,0,0.333,0.667,2.667,-7.333,5.5,28.75,91.75,0,0.577,11.529,27,starter,logistics,999,4,0.9,False,3,4,0.0017321381,Low
CUST10652,4,8,25,119,0,-0.333,-0.667,0.667,-7.667,4.0,29.0,113.0,0,1.414,5.888,7,pro,saas,7999,4,0.61,False,2,5,0.003954438,Low
CUST10653,5,6,16,124,0,0.667,0.333,-0.667,21.0,5.0,23.5,85.25,0,2.16,9.0,40,growth,logistics,2999,3,0.55,False,1,4,0.0033158876,Low
CUST10654,6,1,17,90,1,0.0,0.333,-4.667,-6.333,4.75,23.25,92.25,2,1.5,5.795,8,starter,fintech,999,2,0.38,True,3,2,0.9920981,High
CUST10655,5,5,25,73,0,1.0,-0.667,3.667,-24.333,4.5,26.0,87.25,1,2.082,8.756,10,growth,edtech,2999,10,0.12,False,1,1,0.05104518,Low
CUST10656,3,5,39,84,0,-1.333,0.667,7.667,1.0,4.75,20.0,80.75,0,1.708,13.292,14,growth,edtech,2999,4,0.36,False,1,1,0.1834079,Low
CUST10657,3,13,28,69,0,-1.333,1.667,-0.333,-8.333,5.25,22.75,83.75,0,1.708,8.261,16,pro,fintech,7999,7,0.97,False,2,2,0.009166768,Low
CUST10658,3,6,19,70,0,-1.0,-0.667,-4.0,-8.0,5.25,23.5,76.25,1,1.708,5.196,23,growth,logistics,2999,3,0.99,False,1,4,0.09333673,Low
CUST10659,8,17,30,100,0,0.333,2.333,-0.333,0.333,6.5,26.25,73.5,1,1.732,4.992,11,enterprise,logistics,19999,8,0.45,False,0,4,0.025501145,Low
CUST10660,2,1,26,36,0,-0.667,0.0,0.333,-12.667,3.0,22.5,59.0,1,0.816,3.512,41,starter,saas,999,1,1.0,True,3,5,0.9916619,High
CUST10661,5,0,14,56,1,-0.667,-0.667,-2.333,-8.333,5.25,17.5,73.25,2,1.258,3.109,11,starter,saas,999,2,0.84,True,3,5,0.9842791,High
CUST10662,6,9,20,124,0,1.333,0.0,3.333,-8.0,4.0,17.75,131.5,0,2.309,8.655,32,pro,ecommerce,7999,3,0.4,False,2,0,0.0039902804,Low
CUST10663,3,15,30,66,0,-2.0,-1.0,6.333,-4.333,5.25,22.75,54.25,0,2.63,9.142,23,enterprise,logistics,19999,8,0.87,False,0,4,0.039251182,Low
CUST10664,6,1,15,56,0,1.667,0.333,-8.333,-35.0,4.75,27.0,116.5,0,2.5,11.165,42,starter,logistics,999,1,0.73,False,3,4,0.024579808,Low
CUST10665,6,13,29,140,0,1.0,-1.0,-1.333,18.333,4.5,28.0,102.0,0,1.291,12.832,36,enterprise,ecommerce,19999,9,0.77,False,0,0,0.00078432733,Low
CUST10666,4,0,19,46,0,-0.333,-0.333,-5.0,0.667,4.0,25.0,49.0,0,1.414,6.481,12,starter,healthtech,999,7,0.32,True,3,3,0.9941261,High
CUST10667,5,0,12,92,1,0.333,-1.0,-5.667,-2.333,4.25,19.5,88.75,2,0.957,7.326,44,starter,ecommerce,999,3,0.39,True,3,0,0.9978435,High
CUST10668,1,0,18,68,1,-1.0,-1.333,0.667,-1.333,2.25,18.0,58.25,2,1.258,7.483,12,starter,saas,999,5,0.44,True,3,5,0.99977,High
CUST10669,5,11,21,92,0,-0.333,1.0,1.333,-12.0,4.5,21.5,104.25,0,1.291,5.26,13,pro,saas,7999,8,0.92,False,2,5,0.003600673,Low
CUST10670,5,2,25,61,0,1.0,-0.333,0.0,-1.333,4.25,26.75,71.75,1,1.708,4.924,40,starter,fintech,999,10,0.44,True,3,2,0.8539415,High
CUST10671,2,0,12,100,0,-1.0,-1.667,-7.333,4.0,5.0,25.75,99.5,1,2.16,11.325,52,starter,ecommerce,999,10,0.71,True,3,0,0.9116589,High
CUST10672,7,5,31,109,0,0.333,-0.333,4.667,11.333,4.75,24.75,104.25,1,2.217,9.674,21,growth,edtech,2999,4,0.47,False,1,1,0.0038005963,Low
CUST10673,2,1,15,69,0,-1.333,-0.333,-2.667,-0.667,3.75,20.0,69.5,2,1.708,4.243,28,starter,logistics,999,2,0.4,True,3,4,0.99962294,High
CUST10674,7,2,15,54,0,0.333,-1.0,1.667,-5.333,5.25,17.0,78.75,1,1.5,6.683,13,growth,logistics,2999,9,0.28,False,1,4,0.16716112,Low
CUST10675,3,13,19,77,0,-1.333,-1.0,-2.0,15.333,4.25,24.0,66.75,0,1.893,3.742,40,enterprise,fintech,19999,1,0.43,True,0,2,0.9709809,High
CUST10676,1,0,21,51,0,-1.333,0.0,-1.0,-17.333,3.0,20.0,71.75,1,1.826,6.164,46,starter,fintech,999,1,0.47,True,3,2,0.99992335,High
CUST10677,5,11,23,64,0,-0.333,0.333,-2.667,-14.667,4.75,26.0,91.0,0,1.258,4.761,50,pro,saas,7999,4,0.69,False,2,5,0.033590652,Low
CUST10678,5,0,27,83,0,1.0,0.0,1.333,2.0,3.75,24.25,63.0,1,1.258,3.403,51,starter,fintech,999,8,0.37,False,3,2,0.1573256,Low
CUST10679,6,8,29,78,0,0.333,1.0,6.0,-4.667,4.5,17.0,95.75,0,1.291,9.092,9,pro,ecommerce,7999,9,0.17,False,2,0,0.06270651,Low
CUST10680,6,5,24,50,0,-0.667,-1.333,7.0,-4.0,6.0,19.75,72.75,2,1.633,11.325,10,pro,logistics,7999,3,0.65,False,2,4,0.050951492,Low
CUST10681,3,6,18,60,1,-1.0,-0.667,0.0,-20.333,5.0,18.0,91.5,1,1.826,1.633,36,growth,healthtech,2999,6,0.23,True,1,3,0.7179274,High
CUST10682,4,15,21,103,0,0.0,-1.0,-3.0,19.0,5.0,26.75,108.0,0,1.155,5.123,25,enterprise,saas,19999,2,0.62,False,0,5,0.00057552237,Low
CUST10683,4,6,14,87,1,-0.667,1.333,-2.667,14.667,5.0,19.75,84.75,1,1.155,5.909,47,growth,saas,2999,5,0.16,False,1,5,0.032374687,Low
CUST10684,6,5,21,50,0,0.0,0.667,-0.333,-20.333,6.0,26.0,91.0,0,0.816,5.944,21,growth,edtech,2999,8,0.47,False,1,1,0.005572112,Low
CUST10685,6,3,33,112,0,0.333,0.667,2.333,-7.0,5.75,22.75,116.5,1,0.957,9.639,26,starter,healthtech,999,2,1.0,False,3,3,0.0018868203,Low
CUST10686,3,3,27,97,0,-1.667,1.0,0.333,-28.667,5.0,29.75,127.25,0,3.559,6.185,13,starter,healthtech,999,5,0.27,False,3,3,0.014446338,Low
CUST10687,3,6,22,39,0,-1.0,-1.333,-1.667,-32.0,5.25,22.5,97.25,0,1.5,7.594,24,pro,logistics,7999,2,0.55,False,2,4,0.032287303,Low
CUST10688,5,4,26,42,0,0.0,-0.667,3.0,-18.0,5.5,30.0,64.5,0,1.0,10.551,39,growth,edtech,2999,4,0.51,False,1,1,0.027343135,Low
CUST10689,5,2,28,42,0,0.333,0.667,-1.333,-21.667,4.5,25.0,98.0,1,0.577,13.638,11,starter,saas,999,10,0.24,True,3,5,0.82211226,High
CUST10690,4,1,18,117,0,-0.333,0.333,1.333,-7.333,5.0,21.5,110.5,1,0.816,7.0,7,starter,fintech,999,4,0.89,False,3,2,0.037413538,Low
CUST10691,3,5,22,81,0,-1.0,1.0,-3.333,-12.333,4.75,24.25,99.5,0,1.258,6.344,30,growth,ecommerce,2999,6,0.27,False,1,0,0.0898107,Low
CUST10692,7,7,32,124,0,1.0,0.0,4.667,1.0,5.5,30.25,117.0,0,1.291,8.421,43,growth,edtech,2999,9,0.27,False,1,1,0.00044784532,Low
CUST10693,3,6,6,60,0,-1.0,0.333,-12.0,-4.0,4.25,20.0,61.25,1,1.5,15.937,7,growth,logistics,2999,6,0.86,True,1,4,0.97736007,High
CUST10694,3,6,29,162,0,-1.0,0.667,2.667,33.333,5.0,26.75,129.5,0,1.414,4.031,35,growth,fintech,2999,5,0.35,False,1,2,0.00044586122,Low
CUST10695,4,4,22,100,0,-2.0,-0.667,1.333,12.667,6.25,17.0,83.0,1,2.63,4.546,23,growth,edtech,2999,4,0.99,False,1,1,0.013907112,Low
CUST10696,3,1,33,167,1,0.0,-0.667,4.667,18.333,4.0,29.0,121.25,1,1.414,7.832,18,starter,edtech,999,4,0.68,False,3,1,0.0012807839,Low
CUST10697,6,1,20,143,0,1.0,-0.333,-3.333,-11.333,4.25,23.0,125.5,0,1.5,5.715,10,starter,fintech,999,8,0.4,False,3,2,0.001873134,Low
